match_id,player_name,team_name,body_part,goalkeeper_name,goalkeeper_action,outcome,location_x,location_y,end_y,end_z,is_goal
3857300,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Mohammed Khalil Al Owais,Penalty Conceded,Goal,108.0,40.0,38.7,0.2,1
3857298,Cristiano Ronaldo dos Santos Aveiro,Portugal,Right Foot,Lawrence Ati-Zigi,Penalty Conceded,Goal,108.1,40.1,37.8,1.6,1
3857297,Salem Mohammed Al Dawsari,Saudi Arabia,Right Foot,Wojciech Szczęsny,Penalty Saved,Saved,108.1,40.1,38.3,0.0,0
3857293,André Ayew Pelé,Ghana,Left Foot,Sergio Rochet Álvarez,Penalty Saved,Saved,108.0,40.0,42.3,0.2,0
3857291,Ferrán Torres García,Spain,Right Foot,Keylor Navas Gamboa,Penalty Conceded,Goal,108.1,40.1,37.3,0.5,1
3857271,Mehdi Taremi,Iran,Right Foot,Jordan Pickford,Penalty Conceded,Goal,108.0,40.0,42.3,0.3,1
3857268,Alphonso Davies,Canada,Left Foot,Thibaut Courtois,Penalty Saved,Saved,108.1,40.1,38.0,0.2,0
3857265,Robert Lewandowski,Poland,Right Foot,Francisco Guillermo Ochoa Magaña,Penalty Saved,Saved,108.1,40.0,42.9,0.4,0
7585,Harry Kane,England,Right Foot,David Ospina Ramírez,Penalty Conceded,Goal,108.0,40.0,40.3,1.6,1
7585,Radamel Falcao García Zárate,Colombia,Right Foot,Jordan Pickford,Penalty Conceded,Goal,109.0,41.0,39.7,1.5,1
7585,Harry Kane,England,Right Foot,David Ospina Ramírez,Penalty Conceded,Goal,109.0,41.0,36.2,0.5,1
7585,Juan Guillermo Cuadrado Bello,Colombia,Right Foot,Jordan Pickford,Penalty Conceded,Goal,109.0,41.0,37.0,2.0,1
7585,Marcus Rashford,England,Right Foot,David Ospina Ramírez,Penalty Conceded,Goal,109.0,41.0,36.2,0.5,1
7585,Luis Fernando Muriel Fruto,Colombia,Right Foot,Jordan Pickford,Penalty Conceded,Goal,109.0,41.0,42.0,0.2,1
7585,Jordan Brian Henderson,England,Right Foot,David Ospina Ramírez,Penalty Saved,Saved,109.0,41.0,43.8,0.5,0
7585,Andrés Mateus Uribe Villa,Colombia,Right Foot,Jordan Pickford,Shot Faced,Post,109.0,41.0,43.4,2.7,0
7585,Kieran Trippier,England,Right Foot,David Ospina Ramírez,Penalty Conceded,Goal,109.0,41.0,37.0,1.9,1
7585,Carlos Arturo Bacca Ahumada,Colombia,Right Foot,Jordan Pickford,Penalty Saved,Saved,109.0,41.0,38.9,1.3,0
7585,Eric Dier,England,Right Foot,David Ospina Ramírez,Penalty Conceded,Goal,109.0,41.0,36.4,0.4,1
7557,Cristiano Ronaldo dos Santos Aveiro,Portugal,Right Foot,Alireza Safar Beiranvand,Penalty Saved,Saved,108.0,40.0,42.4,0.9,0
7557,Karim Ansarifard,Iran,Right Foot,Rui Pedro dos Santos Patrício,Penalty Conceded,Goal,109.0,41.0,42.6,2.5,1
7554,Harry Kane,England,Right Foot,Jaime Manuel Penedo Cano,Penalty Conceded,Goal,109.0,41.0,36.6,2.0,1
7554,Harry Kane,England,Right Foot,Jaime Manuel Penedo Cano,Penalty Conceded,Goal,109.0,41.0,37.8,1.6,1
7553,Carlos Alberto Vela Garrido,Mexico,Left Foot,Hyeon-Woo Jo,Penalty Conceded,Goal,109.0,41.0,41.5,1.8,1
7538,Andreas Granqvist,Sweden,Right Foot,Hyeon-Woo Jo,Penalty Conceded,Goal,109.0,41.0,43.0,0.4,1
7576,Cristiano Ronaldo dos Santos Aveiro,Portugal,Right Foot,David de Gea Quintana,Penalty Conceded,Goal,109.0,41.0,43.8,1.3,1
7537,Ferjani Sassi,Tunisia,Right Foot,Jordan Pickford,Penalty Conceded,Goal,108.0,40.0,36.4,0.5,1
7580,Antoine Griezmann,France,Left Foot,Franco Armani,Penalty Conceded,Goal,108.0,40.0,38.3,0.2,1
7581,Luka Modrić,Croatia,Right Foot,Kasper Schmeichel,Penalty Saved,Saved,109.0,41.0,43.0,0.2,0
7581,Christian Dannemann Eriksen,Denmark,Right Foot,Danijel Subašić,Penalty Saved,Saved,108.0,40.0,36.6,0.6,0
7581,Milan Badelj,Croatia,Right Foot,Kasper Schmeichel,Penalty Saved,Saved,108.0,40.0,38.7,0.5,0
7581,Simon Thorup Kjær,Denmark,Right Foot,Danijel Subašić,Penalty Conceded,Goal,108.0,40.0,42.8,2.5,1
7581,Andrej Kramarić,Croatia,Right Foot,Kasper Schmeichel,Penalty Conceded,Goal,108.0,40.0,37.0,0.2,1
7581,Michael Krohn-Dehli,Denmark,Right Foot,Danijel Subašić,Penalty Conceded,Goal,108.0,40.0,37.0,0.2,1
7581,Luka Modrić,Croatia,Right Foot,Kasper Schmeichel,Penalty Conceded,Goal,108.0,40.0,40.3,0.2,1
7581,Lasse Schöne,Denmark,Right Foot,Danijel Subašić,Penalty Saved,Saved,108.0,40.0,36.2,0.8,0
7581,Josip Pivarić,Croatia,Left Foot,Kasper Schmeichel,Penalty Saved,Saved,108.0,40.0,36.6,0.4,0
7581,Nicolai Jørgensen,Denmark,Right Foot,Danijel Subašić,Penalty Saved,Saved,108.0,40.0,41.5,0.2,0
7581,Ivan Rakitić,Croatia,Right Foot,Kasper Schmeichel,Penalty Conceded,Goal,108.0,40.0,37.2,0.3,1
7549,Gylfi Þór Sigurðsson,Iceland,Right Foot,Francis Odinaka Uzoho,Shot Faced,Off T,108.0,40.0,43.2,3.9,0
7529,Luka Modrić,Croatia,Right Foot,Francis Odinaka Uzoho,Penalty Conceded,Goal,109.0,41.0,36.2,0.3,1
7568,Bryan Ruiz González,Costa Rica,Left Foot,Yann Sommer,Shot Faced,Post,109.0,41.0,43.2,2.7,0
7530,Antoine Griezmann,France,Left Foot,Mathew Ryan,Penalty Conceded,Goal,108.0,40.0,43.8,1.4,1
7530,Mile Jedinak,Australia,Right Foot,Hugo Lloris,Penalty Conceded,Goal,109.0,41.0,42.0,0.2,1
7547,Mile Jedinak,Australia,Right Foot,Kasper Schmeichel,Penalty Conceded,Goal,109.0,41.0,42.4,0.2,1
8658,Antoine Griezmann,France,Left Foot,Danijel Subašić,Penalty Conceded,Goal,108.0,40.0,37.6,0.1,1
7561,Gylfi Þór Sigurðsson,Iceland,Right Foot,Lovre Kalinić,Penalty Conceded,Goal,109.0,41.0,40.7,2.4,1
7531,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Hannes Þór Halldórsson,Penalty Saved,Saved,109.0,41.0,38.3,1.3,0
7582,Artem Dzyuba,Russia,Right Foot,David de Gea Quintana,Penalty Conceded,Goal,108.0,40.0,43.0,1.7,1
7582,Andrés Iniesta Luján,Spain,Right Foot,Igor Akinfeev,Penalty Conceded,Goal,109.0,41.0,42.0,1.6,1
7582,Fyodor Smolov,Russia,Right Foot,David de Gea Quintana,Penalty Conceded,Goal,109.0,41.0,37.4,1.2,1
7582,Gerard Piqué Bernabéu,Spain,Right Foot,Igor Akinfeev,Penalty Conceded,Goal,109.0,41.0,36.2,1.1,1
7582,Sergei Ignashevich,Russia,Right Foot,David de Gea Quintana,Penalty Conceded,Goal,109.0,41.0,43.4,1.6,1
7582,Jorge Resurrección Merodio,Spain,Right Foot,Igor Akinfeev,Penalty Saved,Saved,109.0,41.0,37.8,0.6,0
7582,Aleksandr Golovin,Russia,Right Foot,David de Gea Quintana,Penalty Conceded,Goal,109.0,41.0,38.5,0.2,1
7582,Sergio Ramos García,Spain,Right Foot,Igor Akinfeev,Penalty Conceded,Goal,109.0,41.0,37.8,1.6,1
7582,Denis Cheryshev,Russia,Left Foot,David de Gea Quintana,Penalty Conceded,Goal,109.0,41.0,40.5,1.3,1
7582,Iago Aspas Juncal,Spain,Left Foot,Igor Akinfeev,Penalty Saved,Saved,109.0,41.0,39.1,0.9,0
7552,Eden Hazard,Belgium,Right Foot,Farouk Ben Mustapha,Penalty Conceded,Goal,108.0,40.0,37.0,0.0,1
7532,Christian Alberto Cueva Bravo,Peru,Right Foot,Kasper Schmeichel,Shot Faced,Off T,108.0,40.0,40.1,4.1,0
7564,Victor Moses,Nigeria,Right Foot,Franco Armani,Penalty Conceded,Goal,109.0,41.0,42.2,0.4,1
7566,Andreas Granqvist,Sweden,Right Foot,Francisco Guillermo Ochoa Magaña,Penalty Conceded,Goal,109.0,41.0,36.2,2.4,1
7541,Shinji Kagawa,Japan,Right Foot,David Ospina Ramírez,Penalty Conceded,Goal,108.0,40.0,41.5,0.3,1
7540,Mohamed Salah,Egypt,Left Foot,Igor Akinfeev,Penalty Conceded,Goal,108.0,40.0,43.4,2.4,1
8652,Fyodor Smolov,Russia,Right Foot,Danijel Subašić,Penalty Saved,Saved,109.0,41.0,38.1,1.1,0
8652,Marcelo Brozović,Croatia,Right Foot,Igor Akinfeev,Penalty Conceded,Goal,109.0,41.0,43.6,1.7,1
8652,Alan Dzagoev,Russia,Right Foot,Danijel Subašić,Penalty Conceded,Goal,109.0,41.0,43.2,0.4,1
8652,Mateo Kovačić,Croatia,Right Foot,Igor Akinfeev,Penalty Saved,Saved,109.0,41.0,43.8,0.1,0
8652,Mário Figueira Fernandes,Russia,Right Foot,Danijel Subašić,Shot Faced,Off T,109.0,41.0,35.2,0.3,0
8652,Luka Modrić,Croatia,Right Foot,Igor Akinfeev,Penalty Conceded,Goal,109.0,41.0,37.6,0.2,1
8652,Sergei Ignashevich,Russia,Right Foot,Danijel Subašić,Penalty Conceded,Goal,109.0,41.0,37.0,0.7,1
8652,Domagoj Vida,Croatia,Right Foot,Igor Akinfeev,Penalty Conceded,Goal,109.0,41.0,36.6,1.6,1
8652,Daler Kuzyaev,Russia,Right Foot,Danijel Subašić,Penalty Conceded,Goal,109.0,41.0,36.2,0.4,1
8652,Ivan Rakitić,Croatia,Right Foot,Igor Akinfeev,Penalty Conceded,Goal,109.0,41.0,36.6,0.4,1
7559,Fahad Mosaed Al Muwallad Al Harbi,Saudi Arabia,Right Foot,Essam Kamal Tawfik El Hadary,Penalty Saved,Saved,108.0,40.0,37.6,0.3,0
7559,Salman Mohammed Al Faraj,Saudi Arabia,Left Foot,Essam Kamal Tawfik El Hadary,Penalty Conceded,Goal,108.0,40.0,37.4,2.3,1
3888720,Johan Neeskens,Netherlands,Right Foot,Sepp Maier,Penalty Conceded,Goal,108.0,40.0,40.4,0.9,1
3888720,Paul Breitner,Germany,Right Foot,Jan Jongbloed,Penalty Conceded,Goal,108.1,40.1,36.9,0.2,1
3827767,Marko Lešković,Kerala Blasters,Right Foot,Laxmikant Kattimani,Penalty Saved,Saved,108.1,40.1,38.1,1.2,0
3827767,João Victor de Albuquerque Bruno,Hyderabad,Right Foot,Prabhushkan Singh Gill,Penalty Conceded,Goal,108.1,40.1,37.4,1.7,1
3827767,Nishu Kumar Tashni,Kerala Blasters,Right Foot,Laxmikant Kattimani,Penalty Saved,Saved,108.1,40.1,37.8,0.4,0
3827767,Javier Siverio Toro,Hyderabad,Right Foot,Prabhushkan Singh Gill,Shot Faced,Off T,108.1,40.1,38.1,3.7,0
3827767,Ayush Adhikari,Kerala Blasters,Right Foot,Laxmikant Kattimani,Penalty Conceded,Goal,108.1,40.1,43.4,1.8,1
3827767,Khassa Camara,Hyderabad,Right Foot,Prabhushkan Singh Gill,Penalty Conceded,Goal,108.1,40.1,42.9,0.9,1
3827767,Jeakson Singh Thaunaojam,Kerala Blasters,Right Foot,Laxmikant Kattimani,Penalty Saved,Saved,108.1,40.1,43.2,1.1,0
3827767,Halicharan Narzary,Hyderabad,Left Foot,Prabhushkan Singh Gill,Penalty Conceded,Goal,108.1,40.1,38.8,0.9,1
3817870,Jorge Rolando Pereyra Díaz,Kerala Blasters,Right Foot,Hrithik Tiwari,Penalty Conceded,Goal,108.0,40.0,36.7,0.1,1
3817870,Airam López Cabrera,Goa,Left Foot,Prabhushkan Singh Gill,Penalty Conceded,Goal,107.9,40.0,43.7,1.1,1
3817866,Álvaro Vázquez García,Kerala Blasters,Right Foot,Mohammad Nawaz,Penalty Conceded,Goal,108.2,40.1,38.0,0.2,1
3817866,Diego Maurício Machado de Brito,Mumbai City,Right Foot,Prabhushkan Singh Gill,Penalty Conceded,Goal,108.1,40.1,36.8,1.4,1
3817872,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Kamaljit Singh,Penalty Conceded,Goal,108.0,40.0,36.5,0.2,1
3817901,Igor Angulo Albóniga,Mumbai City,Left Foot,Rehnesh Thumbirumbu Paramba,Penalty Saved,Saved,107.9,40.0,40.6,0.3,0
3817901,Diego Maurício Machado de Brito,Mumbai City,Right Foot,Rehnesh Thumbirumbu Paramba,Penalty Conceded,Goal,108.0,40.0,40.1,1.3,1
3817901,Greg Stewart,Jamshedpur,Left Foot,Mohammad Nawaz,Penalty Conceded,Goal,108.1,40.1,43.4,0.3,1
3817881,Greg Stewart,Jamshedpur,Left Foot,Prabhushkan Singh Gill,Penalty Conceded,Goal,108.0,40.0,43.1,0.1,1
3817881,Greg Stewart,Jamshedpur,Left Foot,Prabhushkan Singh Gill,Penalty Conceded,Goal,108.1,40.1,40.5,1.9,1
3817894,Jonathas Cristian de Jesus,Odisha,Right Foot,Naveen Kumar,Penalty Conceded,Goal,108.2,40.1,37.1,2.4,1
3817888,David Joel Williams,ATK Mohun Bagan,Right Foot,Arindam Bhattacharja,Shot Faced,Off T,108.0,40.0,38.0,4.5,0
3817868,Iman Basafa,Bengaluru,Right Foot,Debjit Majumder,Penalty Conceded,Goal,108.0,40.0,37.1,1.6,1
3817867,Ahmed Jahouh,Mumbai City,Right Foot,Subhasish Roy Chowdhury,Penalty Conceded,Goal,107.9,40.0,37.0,1.6,1
3817898,Airam López Cabrera,Goa,Left Foot,Mohammad Nawaz,Penalty Saved,Saved,108.0,40.0,38.4,0.6,0
3817893,Antonio Perošević,East Bengal,Left Foot,Mirshad Koottappunna,Penalty Conceded,Goal,108.1,40.1,36.6,1.8,1
3817892,Joni Ensio Kauko,ATK Mohun Bagan,Right Foot,Kamaljit Singh,Penalty Conceded,Goal,108.1,40.1,43.2,1.1,1
3817892,Francisco Javier Hernández González,Odisha,Left Foot,Amrinder Singh,Penalty Saved,Saved,107.9,40.0,42.6,0.2,0
3817878,Franjo Prce,East Bengal,Left Foot,Laxmikant Kattimani,Penalty Saved,Saved,107.7,40.0,37.4,0.6,0
3813283,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Vishal Kaith,Penalty Conceded,Goal,107.9,40.0,43.4,0.2,1
3813295,João Victor de Albuquerque Bruno,Hyderabad,Right Foot,Kamaljit Singh,Penalty Conceded,Goal,108.2,40.1,36.7,1.6,1
3813282,Jorge Rolando Pereyra Díaz,Kerala Blasters,Right Foot,Mohammad Nawaz,Penalty Conceded,Goal,108.2,40.0,43.7,0.3,1
3813287,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Amrinder Singh,Penalty Conceded,Goal,108.0,40.0,43.2,0.5,1
3813287,Roy Krishna,ATK Mohun Bagan,Right Foot,Gurpreet Singh Sandhu,Penalty Conceded,Goal,108.0,40.0,42.6,0.9,1
3813270,Igor Angulo Albóniga,Mumbai City,Left Foot,Dheeraj Singh Moirangthem,Penalty Conceded,Goal,108.1,39.9,43.4,2.0,1
3813279,Łukasz Gikiewicz,Chennaiyin,Right Foot,Kamaljit Singh,Penalty Saved,Saved,108.0,40.0,42.1,1.2,0
3813274,Igor Angulo Albóniga,Mumbai City,Left Foot,Gurpreet Singh Sandhu,Penalty Conceded,Goal,108.0,40.1,43.0,1.4,1
3813274,Sunil Chhetri,Bengaluru,Right Foot,Mohammad Nawaz,Penalty Saved,Saved,108.0,40.0,36.8,0.5,0
3813317,Daniel Chima Chukwu,East Bengal,Right Foot,Kamaljit Singh,Penalty Conceded,Goal,107.9,40.1,36.4,0.1,1
3813314,Roy Krishna,ATK Mohun Bagan,Right Foot,Albino Gomes,Penalty Conceded,Goal,107.9,40.0,41.8,0.1,1
3813309,Vladimir Koman Jr.,Chennaiyin,Right Foot,Laxmikant Kattimani,Penalty Conceded,Goal,107.9,40.0,43.2,0.3,1
3813289,Sunil Chhetri,Bengaluru,Right Foot,Kamaljit Singh,Penalty Saved,Saved,108.0,40.0,36.9,0.8,0
3813277,João Victor de Albuquerque Bruno,Hyderabad,Right Foot,Mohammad Nawaz,Penalty Conceded,Goal,108.1,40.1,36.8,0.1,1
3813267,Jorge Ortiz Mendoza,Goa,Right Foot,Suvam Sen,Penalty Conceded,Goal,108.2,40.4,43.1,0.5,1
3773593,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Sergio Asenjo Andrés,Penalty Conceded,Goal,108.0,39.8,37.0,0.2,1
3773585,Sergio Ramos García,Real Madrid,Right Foot,Norberto Murara Neto,Penalty Conceded,Goal,107.7,39.8,37.4,0.2,1
3773587,Jaime Mata Arnaiz,Getafe,Right Foot,Norberto Murara Neto,Penalty Conceded,Goal,108.0,40.0,36.6,0.2,1
3773377,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jaume Doménech Sánchez,Penalty Saved,Saved,108.2,40.5,37.6,1.0,0
3773695,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jasper Cillessen,Penalty Saved,Saved,108.2,40.1,37.4,0.0,0
3773369,Rafael Mir Vicente,Huesca,Right Foot,Marc-André ter Stegen,Penalty Conceded,Goal,108.0,40.0,42.3,0.5,1
3773661,Enes Ünal,Getafe,Right Foot,Marc-André ter Stegen,Penalty Conceded,Goal,107.8,40.0,36.7,0.2,1
3773661,Antoine Griezmann,Barcelona,Left Foot,David Soria Solís,Penalty Conceded,Goal,107.6,40.8,43.3,0.8,1
3773415,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jeremías Ledesma,Penalty Conceded,Goal,108.1,40.2,37.0,0.7,1
3773415,Alejandro Fernández Iglesias,Cádiz,Right Foot,Marc-André ter Stegen,Penalty Conceded,Goal,107.1,39.5,37.0,0.2,1
3773477,Antoine Griezmann,Barcelona,Left Foot,Claudio Andrés Bravo Muñoz,Penalty Saved,Saved,108.0,40.0,37.9,0.9,0
3773477,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Claudio Andrés Bravo Muñoz,Penalty Conceded,Goal,108.1,40.2,43.3,2.3,1
303532,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Iván Cuéllar Sacristán,Penalty Conceded,Goal,108.1,40.1,43.6,0.8,1
303504,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Aitor Fernández Abarisketa,Penalty Conceded,Goal,108.2,39.9,42.4,2.0,1
303664,Mikel Oyarzabal Ugarte,Real Sociedad,Left Foot,Marc-André ter Stegen,Penalty Conceded,Goal,108.0,40.1,38.8,0.7,1
303400,Maximiliano Gómez González,Valencia,Right Foot,Marc-André ter Stegen,Penalty Saved,Saved,108.0,40.0,42.8,1.3,0
303479,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Alejandro Remiro Gargallo,Penalty Conceded,Goal,108.2,40.0,43.3,1.1,1
303696,Saúl Ñíguez Esclapez,Atlético Madrid,Left Foot,Marc-André ter Stegen,Penalty Conceded,Goal,108.2,40.1,43.3,0.2,1
303696,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jan Oblak,Penalty Conceded,Goal,108.2,39.7,37.6,1.1,1
303696,Saúl Ñíguez Esclapez,Atlético Madrid,Left Foot,Marc-André ter Stegen,Penalty Conceded,Goal,107.9,39.7,43.3,0.2,1
303487,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Rubén Blanco Veiga,Penalty Conceded,Goal,107.9,40.0,36.5,0.0,1
303707,Sergio Canales Madrazo,Real Betis,Left Foot,Marc-André ter Stegen,Penalty Conceded,Goal,108.0,40.0,37.1,0.2,1
303666,Álvaro Vadillo Cifuentes,Granada,Right Foot,Marc-André ter Stegen,Penalty Conceded,Goal,108.0,40.0,37.1,0.2,1
303517,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Fernando Pacheco Flores,Penalty Conceded,Goal,108.1,40.1,37.9,1.2,1
16029,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Tomáš Vaclík,Penalty Conceded,Goal,108.1,40.1,37.2,0.2,1
16182,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jordi Masip López,Penalty Conceded,Goal,108.0,40.0,43.6,0.2,1
16182,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jordi Masip López,Penalty Saved,Saved,108.1,40.1,43.1,0.6,0
16157,Daniel Parejo Muñoz,Valencia,Right Foot,Marc-André ter Stegen,Penalty Conceded,Goal,108.1,40.1,36.7,1.4,1
16157,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Norberto Murara Neto,Penalty Conceded,Goal,108.0,40.0,41.7,0.2,1
16056,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Pau López Sabata,Penalty Conceded,Goal,108.1,40.1,43.0,2.1,1
16275,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Fernando Pacheco Flores,Penalty Conceded,Goal,108.0,39.9,43.7,1.1,1
15973,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Axel Werner,Penalty Conceded,Goal,108.1,40.1,43.1,0.3,1
16205,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Stole Dimitrievski,Penalty Conceded,Goal,108.1,40.1,43.1,0.2,1
9880,Daniel Parejo Muñoz,Valencia,Right Foot,Marc-André ter Stegen,Penalty Conceded,Goal,108.0,40.0,43.1,0.2,1
9827,Jonathan Calleri,Las Palmas,Right Foot,Marc-André ter Stegen,Penalty Conceded,Goal,108.1,40.1,43.5,2.3,1
9609,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Marko Dmitrović,Penalty Conceded,Goal,108.0,40.0,36.9,1.6,1
9736,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Keylor Navas Gamboa,Penalty Conceded,Goal,108.0,40.0,41.8,1.6,1
9581,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Fernando Pacheco Flores,Penalty Saved,Saved,108.0,40.0,36.9,1.1,0
9726,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Rubén Iván Martínez Andrade,Penalty Saved,Saved,108.2,40.1,42.8,1.4,0
267212,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jon Ander Serantes Simon,Penalty Conceded,Goal,108.3,40.1,43.0,2.0,1
267101,Javier Alejandro Mascherano,Barcelona,Right Foot,Salvatore Sirigu,Penalty Conceded,Goal,108.1,40.1,39.3,2.1,1
266440,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Diego Alves Carreira,Penalty Conceded,Goal,108.0,40.0,40.0,0.2,1
266033,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Diego Alves Carreira,Penalty Conceded,Goal,107.9,40.1,36.5,0.2,1
267432,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Yoel Rodríguez Oterino,Penalty Saved,Saved,108.1,40.1,41.3,0.9,0
267432,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Yoel Rodríguez Oterino,Penalty Conceded,Goal,108.1,40.1,43.7,1.3,1
266952,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Andrés Eduardo Fernández Moreno,Penalty Conceded,Goal,108.1,40.1,41.1,2.2,1
267596,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Iago Herrerín Buisán,Penalty Conceded,Goal,108.0,40.0,36.8,1.8,1
3825908,Borja González Tomás,Eibar,Right Foot,Pau López Sabata,Penalty Conceded,Goal,108.1,40.1,37.6,0.3,1
3825883,Charles Días Barbosa de Oliveira,Málaga,Right Foot,Raúl Lizoáin Cruz,Penalty Conceded,Goal,108.0,40.0,36.9,0.2,1
3825902,José Antonio García Rabasco,Levante UD,Right Foot,Yoel Rodríguez Oterino,Penalty Conceded,Goal,108.1,40.1,36.9,2.0,1
3825876,Rubén Castro Martín,Real Betis,Right Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,108.1,40.1,43.8,0.2,1
3825777,Giuseppe Rossi,Levante UD,Left Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,108.0,40.0,36.6,0.2,1
3825896,Youssef El-Arabi,Granada,Right Foot,Diego Mariño Villar,Penalty Conceded,Goal,108.1,40.1,37.0,0.2,1
3825896,Youssef El-Arabi,Granada,Right Foot,Diego Mariño Villar,Penalty Conceded,Goal,108.0,40.0,43.8,1.0,1
3825841,Álvaro Vázquez García,Getafe,Right Foot,Oier Olazábal Paredes,Penalty Conceded,Goal,108.1,40.1,40.5,0.5,1
3825840,Francisco Alcácer García,Valencia,Right Foot,Asier Riesgo Unamuno,Penalty Saved,Saved,108.0,40.0,37.0,0.7,0
3825823,Kevin Gameiro,Sevilla,Right Foot,Gerónimo Rulli,Penalty Conceded,Goal,108.0,40.0,37.0,0.3,1
3825905,Duje Čop,Málaga,Right Foot,Pau López Sabata,Penalty Conceded,Goal,108.0,40.0,43.1,2.1,1
3825822,Jonathan Viera Ramos,Las Palmas,Right Foot,Diego Alves Carreira,Penalty Conceded,Goal,108.1,40.1,42.4,1.9,1
3825820,Kevin Gameiro,Sevilla,Right Foot,Keylor Navas Gamboa,Penalty Saved,Saved,108.1,40.1,38.2,0.2,0
3825820,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Sergio Rico González,Shot Faced,Off T,108.2,40.1,40.5,3.8,0
3825818,Jonathan Viera Ramos,Las Palmas,Right Foot,Gerónimo Rulli,Penalty Saved,Saved,108.0,40.0,37.6,1.0,0
3825887,Youssef El-Arabi,Granada,Right Foot,Juan Carlos Martín Corral,Penalty Conceded,Goal,108.0,40.0,36.7,0.4,1
3825757,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Giedrius Arlauskis,Penalty Conceded,Goal,108.1,40.0,36.8,0.5,1
3825641,Aritz Aduriz Zubeldia,Athletic Club,Right Foot,Alberto García Cabrera,Penalty Saved,Saved,108.0,40.0,42.4,0.4,0
3825803,Youssef El-Arabi,Granada,Right Foot,Iván Cuéllar Sacristán,Penalty Conceded,Goal,108.0,40.0,42.7,1.0,1
3825798,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Diego Mariño Villar,Penalty Conceded,Goal,108.1,40.1,36.5,0.0,1
3825796,Jonathan Viera Ramos,Las Palmas,Right Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,108.1,40.0,43.0,0.2,1
3825795,Antoine Griezmann,Atlético Madrid,Left Foot,Gerónimo Rulli,Penalty Conceded,Goal,108.1,40.1,43.3,0.3,1
3825792,Youssef El-Arabi,Granada,Right Foot,Germán Darío Lux,Penalty Conceded,Goal,108.0,40.0,43.6,0.5,1
3825785,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Idriss Carlos Kameni,Penalty Saved,Saved,108.1,40.1,42.4,0.3,0
3825779,Saúl Berjón Pérez,Eibar,Right Foot,Sergio Álvarez Conde,Penalty Conceded,Goal,107.9,40.0,37.9,1.4,1
3825678,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Asier Riesgo Unamuno,Penalty Conceded,Goal,108.0,40.1,41.7,0.2,1
3825638,Francisco Alcácer García,Valencia,Right Foot,Jan Oblak,Penalty Conceded,Goal,108.2,40.0,37.2,1.0,1
3825595,Bruno Soriano Llido,Villarreal,Left Foot,Gorka Iraizoz Moreno,Penalty Conceded,Goal,108.0,40.1,36.8,0.2,1
3825572,Rubén Castro Martín,Real Betis,Right Foot,Keylor Navas Gamboa,Penalty Saved,Saved,108.2,40.0,42.4,1.3,0
3825707,Jonathan Viera Ramos,Las Palmas,Right Foot,Andrés Eduardo Fernández Moreno,Penalty Conceded,Goal,108.0,40.1,38.5,0.4,1
